CSV-Export;Version: 1.01;Separator: Semicolon

;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL12;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15;WR7KTL15
08:45;0;8;17253.64;50.05;0;5609.23;4970.97;19.26;10.06;946;4458.46;0;4768;2001291720;7;231.46;455.85;456;0;8;16412.26;50.05;0;5529.5;5121.75;18.52;9.87;938;4280.29;10000;2000514998;7;231.01;446.29;446.14;0;8;1296.1;50.05;0;580.72;542.08;17.96;9.57;170;4153.5;10000;2001032668;7;231.06;445.64;445.86;0;9;16418.46;50.05;0;5602.37;5111.31;19.25;10.42;972;4457.92;6602;2001359937;7;231.58;440.08;440.15;0;9;16317.69;50.05;0;5605.64;5099.17;19.12;10.33;1015;4419;10000;2001359946;7;231.18;439.92;440;0;8.31;16341.69;50.05;0;5607.21;5131.77;19.19;10.24;1017;4430.54;10000;2001359949;7;230.94;444.69;444.62;0;9;16150.25;50.05;0;5617.53;5112.3;18.78;10.08;951;4336.38;4158;2001360110;7;230.86;442.08;442.31;0;8.15;16399.39;50.05;0;5595.78;5117;19.19;10.28;974;4451.31;10000;2001360471;7;231.94;444.92;444.85;0;9;16369.62;50.05;0;5617.08;5075.85;19.14;10.37;884;4428.08;10000;2001360478;7;231.33;438.85;438.92;0;8.43;16375.11;50.05;0;5604.49;5164.61;11.48;7.2;1051;2668.79;10000;2001360533;7;232.32;389.5;389.57;0;9.14;16476.8;50.05;0;5605;5080.32;18.3;9.94;994;4241.57;9636;2001360535;7;231.67;439.21;439.36;0;9.31;16405.85;50.05;0;5605.92;5074.4;19.01;10.44;917;4406.46;10000;2001360602;7;231.77;434.23;434.54
08:50;0;8;17254.03;49.91;0;5609.32;4971.05;20.66;10.59;946;4789.29;0;4768;2001291720;7;231.86;465.07;465.29;0;8;16412.64;49.91;0;5529.58;5121.83;20.02;10.68;938;4632.57;10000;2000514998;7;231.43;446.93;446.86;0;8;1296.48;49.92;0;580.8;542.16;19.87;10.71;170;4603.07;10000;2001032668;7;231.61;442.14;442.43;0;8.21;16418.83;49.92;0;5602.45;5111.39;19.88;10.75;972;4610.5;6602;2001359937;7;231.89;440.93;440.79;0;8;16318.06;49.92;0;5605.72;5099.25;19.8;10.73;1015;4582.5;10000;2001359946;7;231.43;439.14;439.14;0;7.93;16342.06;49.92;0;5607.29;5131.85;19.73;10.58;1017;4561.36;10000;2001359949;7;231.19;443.36;443.29;0;8;16150.62;49.92;0;5617.61;5112.38;19.6;10.66;951;4530.93;4158;2001360110;7;231.14;436.93;437.07;0;8;16399.77;49.92;0;5595.86;5117.09;19.91;10.7;974;4627.14;10000;2001360471;7;232.36;444.71;445;0;8.07;16369.99;49.92;0;5617.16;5075.94;19.91;10.83;884;4611.21;10000;2001360478;7;231.67;437.93;438;0;8;16375.38;49.91;0;5604.57;5164.69;14.18;9.37;1051;3301.57;10000;2001360533;7;232.89;360.79;360.93;0;9;16477.17;49.92;0;5605.08;5080.41;19.87;10.82;994;4615.57;9636;2001360535;7;232.27;439.14;439.14;0;9;16406.25;49.92;0;5606.01;5074.49;19.94;10.9;917;4629.33;10000;2001360602;7;232.21;437;437.27
08:55;0;7.71;17254.47;49.92;0;5609.4;4971.13;23.02;12.07;946;5371.86;0;4768;2001291720;7;233.37;458.86;458.64;0;8;16413.06;49.92;0;5529.66;5121.92;22.28;12.1;938;5187.43;10000;2000514998;7;232.84;442.14;442.14;0;7.93;1296.9;49.92;0;580.88;542.25;22.51;12.27;170;5240.57;10000;2001032668;7;232.87;440.21;440.29;0;8;16419.23;49.92;0;5602.54;5111.48;20.67;11.29;972;4820.79;6602;2001359937;7;233.26;439.07;439.43;0;8;16318.45;49.92;0;5605.8;5099.33;20.6;11.27;1015;4790.43;10000;2001359946;7;232.58;437.21;437.5;0;7;16342.48;49.93;0;5607.37;5131.93;22.08;11.97;1017;5133.21;10000;2001359949;7;232.45;442.14;442.21;0;7.93;16151.04;49.92;0;5617.69;5112.46;22.15;12.12;951;5147.29;4158;2001360110;7;232.41;437.36;437.5;0;7.64;16400.19;49.92;0;5595.94;5117.17;22.19;12;974;5184.14;10000;2001360471;7;233.65;444.79;445;0;7.79;16370.42;49.92;0;5617.24;5076.02;22.47;12.49;884;5238.71;10000;2001360478;7;233.17;431.93;432.07;0;7.79;16375.69;49.92;0;5604.66;5164.77;16.3;10.91;1051;3813.71;10000;2001360533;7;233.94;358.07;358.29;0;8.36;16477.57;49.92;0;5605.16;5080.49;20.65;11.29;994;4821.07;9636;2001360535;7;233.45;439.79;439.79;0;8.31;16406.64;49.92;0;5606.09;5074.57;22.37;12.41;917;5224.23;10000;2001360602;7;233.58;434;434
09:00;0;7;17254.9;49.93;0;5609.48;4971.22;21.25;11.13;946;4952.54;0;4768;2001291720;7;232.83;458.69;458.54;0;7.38;16413.49;49.93;0;5529.74;5122;21.45;11.78;938;4985.46;10000;2000514998;7;232.33;435.77;435.77;0;7;1297.33;49.93;0;580.96;542.33;21.1;11.62;170;4908.62;10000;2001032668;7;232.42;435.15;435.54;0;7.77;16419.63;49.93;0;5602.62;5111.56;20.22;11.07;972;4711.62;6602;2001359937;7;232.88;437.92;438.23;0;7.08;16318.85;49.93;0;5605.89;5099.41;20.22;11.07;1015;4698;10000;2001359946;7;232.22;437.08;437;0;7;16342.94;49.93;0;5607.46;5132.02;21.36;11.64;1017;4960.93;10000;2001359949;7;232.04;439.86;440.07;0;7;16151.49;49.93;0;5617.78;5112.55;21;11.54;951;4875.64;4158;2001360110;7;232.01;434.5;434.43;0;7;16400.65;49.93;0;5596.03;5117.26;21.68;11.83;974;5062.36;10000;2001360471;7;233.41;440.29;440.5;0;7;16370.87;49.93;0;5617.33;5076.11;21.89;12.21;884;5097.5;10000;2001360478;7;232.81;429.79;429.43;0;7;16376.01;49.93;0;5604.74;5164.85;15.74;10.7;1051;3676.69;10000;2001360533;7;233.48;352;352.15;0;8;16477.97;49.93;0;5605.25;5080.57;20.23;11.12;994;4719.46;9636;2001360535;7;233.14;437;436.92;0;7.5;16407.09;49.93;0;5606.18;5074.66;22.06;12.39;917;5146.71;10000;2001360602;7;233.3;427.79;428
09:05;0;7;17255.23;50;0;5609.57;4971.3;17.73;9.85;946;4151.21;0;4768;2001291720;7;233.04;432.79;432.64;0;7.14;16413.83;50;0;5529.83;5122.08;17.6;9.85;938;4111.07;10000;2000514998;7;232.56;430.14;430.36;0;7;1297.66;50;0;581.05;542.41;17.65;9.82;170;4129.64;10000;2001032668;7;232.79;430.86;431;0;7.43;16419.96;50;0;5602.7;5111.64;17.75;9.96;972;4158.29;6602;2001359937;7;233.21;429.21;429.29;0;7;16319.19;50;0;5605.97;5099.5;17.89;9.9;1015;4182.93;10000;2001359946;7;232.71;434.36;434.64;0;7;16343.26;50.01;0;5607.54;5132.11;16.34;9.15;1017;3815.07;10000;2001359949;7;232.23;428.79;428.93;0;7;16151.8;50.01;0;5617.86;5112.63;15.79;8.77;951;3688;4158;2001360110;7;232.23;432.79;433;0;7;16400.96;50.01;0;5596.11;5117.34;17.19;9.54;974;4037.85;10000;2001360471;7;233.85;434.77;435.08;0;7;16371.17;50.01;0;5617.41;5076.18;16.74;9.33;884;3920.54;10000;2001360478;7;233.04;432.31;432.54;0;7;16376.27;50;0;5604.82;5164.94;13.8;9.2;1051;3240.57;10000;2001360533;7;234.05;365.64;365.79;0;7.86;16478.31;50.01;0;5605.33;5080.66;17.71;9.86;994;4157;9636;2001360535;7;233.71;432.64;433;0;7.43;16407.41;50.01;0;5606.26;5074.74;15.83;9.07;917;3715.57;10000;2001360602;7;233.41;421.57;422
09:10;0;7.21;17255.3;49.99;0;5609.65;4971.38;3.09;1.64;946;700.71;0;4768;2001291720;7;226.21;442.29;442.36;0;7.57;16413.89;49.99;0;5529.91;5122.16;2.94;1.69;938;666.86;10000;2000514998;7;225.92;407.14;407.29;0;7.21;1297.73;49.99;0;581.13;542.49;2.85;1.59;170;645.21;10000;2001032668;7;225.51;414.93;415;0;8;16420.03;49.99;0;5602.79;5111.72;2.83;1.6;972;642.21;6602;2001359937;7;226.44;412.21;412.5;0;7.29;16319.25;49.99;0;5606.05;5099.58;2.75;1.54;1015;623.57;10000;2001359946;7;225.69;414.36;414.29;0;7;16343.31;49.99;0;5607.62;5132.19;2.55;1.45;1017;574.71;10000;2001359949;7;225.14;410.71;410.71;0;7.71;16151.85;49.99;0;5617.95;5112.72;2.41;1.36;951;544.57;4158;2001360110;7;225.05;413.21;413.21;0;7.27;16401.03;49.99;0;5596.19;5117.42;2.86;1.61;974;652.87;10000;2001360471;7;227.12;417.07;417.07;0;7.53;16371.24;49.99;0;5617.49;5076.27;2.81;1.59;884;636.87;10000;2001360478;7;226.13;411.67;411.47;0;7.36;16376.33;50;0;5604.9;5165.02;2.88;1.69;1051;658.86;10000;2001360533;7;227.89;409.36;409.5;0;8.21;16478.37;49.99;0;5605.41;5080.74;2.81;1.58;994;641.5;9636;2001360535;7;227.16;415.93;416.07;0;8.36;16407.46;49.99;0;5606.34;5074.82;2.55;1.48;917;578.21;10000;2001360602;7;226.67;402.64;402.79
09:15;0;8;17255.45;49.92;0;5609.74;4971.47;8.04;4.21;946;1864.86;0;4768;2001291720;7;228.98;452.93;453.07;0;8.08;16414.02;49.91;0;5529.99;5122.25;7.16;3.92;938;1657.08;10000;2000514998;7;228.43;428.77;428.69;0;8;1297.86;49.91;0;581.21;542.58;7.16;3.98;170;1660.62;10000;2001032668;7;228.32;427.54;427.92;0;8.77;16420.16;49.91;0;5602.87;5111.81;7.29;4.15;972;1693.23;6602;2001359937;7;228.93;416.31;416.54;0;8.62;16319.38;49.91;0;5606.14;5099.66;7.35;4.1;1015;1705.92;10000;2001359946;7;228.42;425.85;426;0;8.15;16343.45;49.91;0;5607.71;5132.27;8.29;4.58;1017;1920.08;10000;2001359949;7;228.87;428.08;428.38;0;8.92;16151.99;49.91;0;5618.03;5112.8;8.87;4.94;951;2057.54;4158;2001360110;7;228.86;425.54;425.23;0;8.54;16401.17;49.91;0;5596.28;5117.51;8.72;4.77;974;2035.23;10000;2001360471;7;230.52;433.23;433;0;8.92;16371.38;49.91;0;5617.58;5076.36;8.89;5.01;884;2066.15;10000;2001360478;7;229.42;420.69;420.77;0;8.31;16376.44;49.91;0;5604.99;5165.1;5.88;3.25;1051;1368.38;10000;2001360533;7;230.41;428.85;429.08;0;9.15;16478.5;49.91;0;5605.5;5080.82;7.2;4.12;994;1677.08;9636;2001360535;7;229.74;416.69;416.62;0;9.54;16407.6;49.91;0;5606.43;5074.91;8.99;5.12;917;2095.77;10000;2001360602;7;230.27;419.08;419.54
09:20;0;8;17255.78;49.98;0;5609.82;4971.55;18.35;9.57;946;4308.21;0;4768;2001291720;7;234.44;462.86;463.07;0;8;16414.45;49.97;0;5530.08;5122.33;22.9;12.42;938;5380.73;10000;2000514998;7;234.48;447.8;447.6;0;8;1298.28;49.97;0;581.3;542.66;22.43;12.43;170;5287.93;10000;2001032668;7;235.25;439.27;439.47;0;8.93;16420.58;49.97;0;5602.95;5111.89;22.57;12.66;972;5317.2;6602;2001359937;7;235.1;432.53;432.67;0;8.67;16319.81;49.97;0;5606.22;5099.75;22.74;12.63;1015;5357.13;10000;2001359946;7;235.07;438;437.87;0;8;16343.86;49.98;0;5607.79;5132.35;22.9;12.51;1017;5393;10000;2001359949;7;234.99;445.71;445.71;0;8.79;16152.39;49.98;0;5618.11;5112.88;22.52;12.46;951;5303.14;4158;2001360110;7;234.96;439.14;439.14;0;8.36;16401.59;49.98;0;5596.36;5117.59;23;12.45;974;5450.86;10000;2001360471;7;236.51;451.71;451.86;0;9;16371.79;49.97;0;5617.66;5076.44;22.68;12.56;884;5341.57;10000;2001360478;7;235.01;439.14;439.64;0;8.4;16376.8;49.97;0;5605.07;5165.19;18.95;10.69;1051;4500.93;10000;2001360533;7;236.87;435.47;435.67;0;9;16478.93;49.97;0;5605.58;5080.91;22.49;12.78;994;5325.53;9636;2001360535;7;236.32;430;430.2;0;9.14;16408.01;49.98;0;5606.51;5074.99;22.53;12.66;917;5336;10000;2001360602;7;236.31;434.29;434.57
09:25;0;8;17256.15;49.98;0;5609.9;4971.64;17.57;9.15;946;4154.4;0;4768;2001291720;7;236.23;466.6;466.6;0;8;16414.92;49.98;0;5530.16;5122.41;23.97;13.53;938;5679.36;10000;2000514998;7;236.69;433.43;433.64;0;8;1298.75;49.98;0;581.38;542.74;23.99;13.47;170;5703.5;10000;2001032668;7;237.43;436.79;437.07;0;8;16421.05;49.98;0;5603.03;5111.97;25.95;14.78;972;6162.64;6602;2001359937;7;237.51;431.07;431.07;0;7.87;16320.31;49.98;0;5606.31;5099.84;25.59;14.48;1015;6075.6;10000;2001359946;7;237.37;433.27;432.8;0;7.27;16344.36;49.98;0;5607.87;5132.44;24.11;13.58;1017;5720;10000;2001359949;7;237.04;435.2;435.27;0;8;16152.89;49.98;0;5618.19;5112.97;25.26;14.13;951;5991.27;4158;2001360110;7;237.13;438.07;438.13;0;7.87;16402.09;49.98;0;5596.44;5117.67;24.58;13.7;974;5874.93;10000;2001360471;7;238.91;442.93;442.13;0;8;16372.29;49.98;0;5617.74;5076.52;25.76;14.87;884;6112.4;10000;2001360478;7;237.32;424.47;424.8;0;8;16377.25;49.98;0;5605.15;5165.27;22.65;13.12;1051;5429.14;10000;2001360533;7;239.52;427.79;427.57;0;8.57;16479.4;49.98;0;5605.66;5080.99;25.85;14.86;994;6175.71;9636;2001360535;7;238.88;429.71;429.79;0;8.73;16408.52;49.98;0;5606.59;5075.07;25.36;14.41;917;6054.67;10000;2001360602;7;238.71;434.13;434.07
09:30;0;7.15;17256.36;49.94;0;5609.98;4971.72;10.37;5.41;946;2438.08;0;4768;2001291720;7;233.62;460.15;460;0;8;16415.21;49.94;0;5530.25;5122.5;13.21;7.39;938;3112;10000;2000514998;7;233.69;429.36;429.43;0;7.57;1299.03;49.94;0;581.47;542.83;11.91;6.79;170;2806.07;10000;2001032668;7;233.63;425.64;425.71;0;8;16421.33;49.94;0;5603.12;5112.06;12.68;7.23;972;2995.14;6602;2001359937;7;234.27;426.57;426.43;0;7.23;16320.55;49.94;0;5606.39;5099.92;11.74;6.79;1015;2767;10000;2001359946;7;233.52;419.15;419.31;0;7;16344.61;49.94;0;5607.95;5132.52;12.06;6.75;1017;2840.85;10000;2001359949;7;233.42;427;427.15;0;8;16153.13;49.94;0;5618.28;5113.05;11.98;6.73;951;2821.92;4158;2001360110;7;233.35;428.23;428.23;0;7.23;16402.34;49.94;0;5596.52;5117.75;12.37;7.03;974;2934.23;10000;2001360471;7;235.04;426.23;426.15;0;7.85;16372.54;49.94;0;5617.82;5076.6;11.73;6.86;884;2765.31;10000;2001360478;7;233.83;413.54;413.77;0;7.64;16377.52;49.94;0;5605.24;5165.36;12.03;6.8;1051;2858.5;10000;2001360533;7;235.65;429.5;429.64;0;8.14;16479.68;49.94;0;5605.75;5081.07;12.85;7.29;994;3050.57;9636;2001360535;7;235.15;427.36;427.36;0;8.23;16408.76;49.94;0;5606.67;5075.15;12.07;6.98;917;2860.54;10000;2001360602;7;234.78;416.92;416.62
09:35;0;8;17256.7;50;0;5610.07;4971.8;16.79;9.43;946;3984.36;0;4768;2001291720;7;237.01;435;434.71;0;8;16415.6;50.01;0;5530.33;5122.58;19.17;11.23;938;4550.64;10000;2000514998;7;236.88;416.57;416.79;0;8;1299.41;50.01;0;581.55;542.91;18.61;10.41;170;4419.71;10000;2001032668;7;236.93;436.29;436.29;0;8;16421.71;50.01;0;5603.2;5112.14;19.12;10.64;972;4552.86;6602;2001359937;7;237.63;440.5;440.5;0;8;16320.92;50.01;0;5606.47;5100;18.75;11.19;1015;4452.14;10000;2001359946;7;236.93;408.79;409.36;0;7;16345.03;50.01;0;5608.04;5132.61;19.76;11.28;1017;4690;10000;2001359949;7;236.84;428.93;429.47;0;8;16153.54;50.01;0;5618.36;5113.13;19.73;11.23;951;4680.13;4158;2001360110;7;236.76;429;428.8;0;8;16402.75;50.01;0;5596.61;5117.84;19.72;10.96;974;4714.57;10000;2001360471;7;238.56;443.21;443;0;8;16372.92;50.01;0;5617.91;5076.68;19.83;11.44;884;4717.29;10000;2001360478;7;237.4;424;423.5;0;8;16377.9;50.01;0;5605.32;5165.44;18.5;10.69;1051;4430.14;10000;2001360533;7;238.96;426;426.14;0;8.93;16480.05;50.01;0;5605.83;5081.16;18.65;10.96;994;4455.07;9636;2001360535;7;238.32;418.5;418.79;0;9;16409.16;50.01;0;5606.76;5075.24;20.53;12.19;917;4903.8;10000;2001360602;7;238.38;413.67;413.27
09:40;0;8;17257.02;49.97;0;5610.15;4971.88;17.87;11.53;946;4229.5;0;4768;2001291720;7;235.99;380.43;381;0;8;16415.98;49.97;0;5530.41;5122.67;19.15;10.7;938;4533.71;10000;2000514998;7;235.89;436.43;436.64;0;8;1299.78;49.96;0;581.63;543;20.81;11.67;170;4941.07;10000;2001032668;7;236.47;438.21;438.29;0;8;16422.08;49.97;0;5603.29;5112.23;18.79;10.52;972;4461.93;6602;2001359937;7;236.53;439.29;439.79;0;8;16321.28;49.96;0;5606.55;5100.08;19.4;11.06;1015;4604.93;10000;2001359946;7;236.35;429.79;430.14;0;7;16345.37;49.96;0;5608.12;5132.68;18.39;10.16;1017;4358.54;10000;2001359949;7;236.05;445;445.38;0;8;16153.87;49.96;0;5618.44;5113.21;17.63;10.01;951;4178.92;4158;2001360110;7;235.95;429.77;430.15;0;8;16403.12;49.96;0;5596.69;5117.92;18.89;10.36;974;4508.79;10000;2001360471;7;237.65;448.57;448.5;0;8;16373.28;49.96;0;5617.99;5076.77;18.49;10.62;884;4386.5;10000;2001360478;7;236.29;426.21;427.07;0;8;16378.27;49.97;0;5605.41;5165.52;20.7;11.85;1051;4954.5;10000;2001360533;7;238.38;431;431.5;0;8.5;16480.41;49.97;0;5605.91;5081.24;18.26;10.57;994;4356.07;9636;2001360535;7;237.51;426.21;426.86;0;9;16409.5;49.96;0;5606.85;5075.33;16.58;9.45;917;3953.43;10000;2001360602;7;237.03;429.29;429.64
09:45;0;8;17257.24;49.93;0;5610.24;4971.97;11.32;6.45;946;2630.93;0;4768;2001291720;7;231.66;418.29;418.36;0;8;16416.19;49.93;0;5530.49;5122.75;11.57;6.67;938;2688.69;10000;2000514998;7;231.34;417.23;417.46;0;8;1300.01;49.93;0;581.72;543.08;12.07;6.57;170;2811.36;10000;2001032668;7;231.74;438.79;438.86;0;8;16422.3;49.93;0;5603.37;5112.31;11.51;6.65;972;2682.64;6602;2001359937;7;232.04;415.43;415.43;0;8;16321.51;49.93;0;5606.64;5100.17;11.6;6.52;1015;2700.5;10000;2001359946;7;231.76;425.71;426;0;7.07;16345.61;49.93;0;5608.21;5132.77;12.81;7.05;1017;2982.43;10000;2001359949;7;231.68;434.5;434.79;0;8.07;16154.03;49.94;0;5618.53;5113.3;8.53;4.76;951;1980.5;4158;2001360110;7;231.34;426.71;427.29;0;8;16403.36;49.93;0;5596.78;5118.01;12.74;7.1;974;2987.07;10000;2001360471;7;233.16;432.79;433;0;8.14;16373.45;49.93;0;5618.08;5076.85;8.59;4.8;884;1995.14;10000;2001360478;7;231.62;425.5;425.71;0;8;16378.49;49.93;0;5605.49;5165.6;10.93;6.27;1051;2561.23;10000;2001360533;7;233.22;423.54;423.69;0;9;16480.63;49.93;0;5605.99;5081.32;10.87;6.11;994;2543.46;9636;2001360535;7;232.83;429.92;430;0;9;16409.66;49.93;0;5606.93;5075.41;8.59;4.92;917;2004.23;10000;2001360602;7;232.54;417.92;418.23
09:50;0;8;17257.56;50.09;0;5610.32;4972.05;16.31;8.87;946;3835.29;0;4768;2001291720;7;234.3;442.5;442.93;0;8;16416.51;50.08;0;5530.58;5122.83;16.52;9.11;938;3875.79;10000;2000514998;7;233.66;436.93;437.36;0;8;1300.32;50.09;0;581.8;543.16;17.74;9.69;170;4170.92;10000;2001032668;7;234.23;443.15;444.08;0;8;16422.62;50.09;0;5603.45;5112.39;17.36;9.78;972;4085.46;6602;2001359937;7;234.54;431;430.77;0;8;16321.86;50.09;0;5606.72;5100.25;17.51;10.1;1015;4122.21;10000;2001359946;7;234.44;421.5;421.5;0;8;16345.94;50.09;0;5608.29;5132.85;16.24;9.17;1017;3821.29;10000;2001359949;7;234.14;424.57;424.93;0;9;16154.24;50.09;0;5618.61;5113.38;9.78;5.61;951;2292.5;4158;2001360110;7;233.6;416.43;416.86;0;8;16403.7;50.09;0;5596.86;5118.09;16.27;8.87;974;3850.93;10000;2001360471;7;235.58;446.21;446.79;0;9;16373.66;50.09;0;5618.16;5076.94;10.02;5.43;884;2351.07;10000;2001360478;7;233.99;443.14;443.29;0;8;16378.82;50.08;0;5605.57;5165.69;18.01;9.83;1051;4263.5;10000;2001360533;7;235.89;445.64;446;0;9;16480.96;50.09;0;5606.08;5081.4;17.44;9.71;994;4118.14;9636;2001360535;7;235.26;437.07;437.29;0;9.07;16409.87;50.09;0;5607.01;5075.49;9.51;5.25;917;2241.64;10000;2001360602;7;234.84;437.21;437
09:55;0;7.93;17257.97;49.96;0;5610.4;4972.14;21.3;11.39;946;5078.86;0;4768;2001291720;7;238.41;459.29;459.29;0;8;16417.02;49.97;0;5530.66;5122.91;25.03;13.99;938;5967.5;10000;2000514998;7;238.34;441;441.5;0;8;1300.8;49.97;0;581.88;543.25;23.55;13.33;170;5618.4;10000;2001032668;7;238.6;434.67;435.07;0;8;16423.09;49.96;0;5603.54;5112.48;23.4;13.4;972;5593.8;6602;2001359937;7;239.01;430.2;430.53;0;7.71;16322.3;49.96;0;5606.81;5100.33;23.09;12.83;1015;5510.07;10000;2001359946;7;238.58;443.29;443.5;0;7.07;16346.44;49.96;0;5608.37;5132.94;24.99;14;1017;5961;10000;2001359949;7;238.51;439.5;440;0;8.71;16154.5;49.96;0;5618.69;5113.46;13.31;7.39;951;3161.36;4158;2001360110;7;237.59;439.07;439.64;0;7.86;16404.21;49.96;0;5596.94;5118.17;25.16;14.2;974;6040.07;10000;2001360471;7;240.06;439.36;439.5;0;9;16373.92;49.96;0;5618.24;5077.02;13.06;7.24;884;3108.14;10000;2001360478;7;237.91;440.14;440.43;0;8;16379.29;49.97;0;5605.65;5165.77;23.91;13.43;1051;5747.71;10000;2001360533;7;240.41;441.21;441.21;0;8.53;16481.44;49.96;0;5606.17;5081.49;23.57;13.24;994;5652.27;9636;2001360535;7;239.83;440.6;440.93;0;9;16410.13;49.96;0;5607.09;5075.57;13;7.2;917;3104;10000;2001360602;7;238.79;442.07;442.57
10:00;0;7.31;17258.34;49.91;0;5610.48;4972.22;19.65;11.15;946;4703.46;0;4768;2001291720;7;239.13;435.85;435.62;0;8;16417.5;49.91;0;5530.74;5123;24.88;14.12;938;5957.21;10000;2000514998;7;239.18;436.36;435.57;0;7.92;1301.2;49.91;0;581.96;543.33;19.97;11.47;170;4777.54;10000;2001032668;7;238.79;428.46;427.92;0;8;16423.5;49.91;0;5603.62;5112.56;23.35;13.55;972;5603.46;6602;2001359937;7;239.81;426.46;426.15;0;7;16322.71;49.91;0;5606.89;5100.41;23.05;12.94;1015;5518.23;10000;2001359946;7;239.1;441.92;441.92;0;7;16346.92;49.92;0;5608.46;5133.02;24.22;13.66;1017;5797.57;10000;2001359949;7;239.11;437.86;435.43;0;8;16154.76;49.92;0;5618.78;5113.55;14.19;7.87;951;3382.43;4158;2001360110;7;238.33;441.07;441.07;0;7;16404.7;49.92;0;5597.03;5118.26;24.93;14.12;974;6007.5;10000;2001360471;7;240.71;440;438.57;0;8.62;16374.17;49.91;0;5618.32;5077.1;14.2;8.05;884;3391.38;10000;2001360478;7;238.82;431.62;431.85;0;8;16379.72;49.91;0;5605.74;5165.85;21.99;12.28;1051;5302.29;10000;2001360533;7;240.77;446.93;446.71;0;8;16481.85;49.91;0;5606.25;5081.57;23.41;13.05;994;5633.31;9636;2001360535;7;240.41;446.62;446.54;0;9;16410.39;49.92;0;5607.18;5075.66;13.89;7.67;917;3328;10000;2001360602;7;239.53;445.64;445.93
