CSV-Export;Version: 1.01;Separator: Semicolon

;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA
07:45;0;9;15691.11;50.06;0;5055.13;4891.65;1.94;1.14;1248;447.77;0;3000;2001248829;7;231.28;410.15;409.85;0;9;16220.16;50.06;0;5052.15;4890.49;1.96;1.09;1368;445.85;0;3000;2001248845;7;227.25;431.69;431.46;0;10;18983.75;50.05;0;5055.37;4888.45;2.39;1.44;687;551.85;0;3000;2001248926;7;231.38;399.54;399.38;0;9;15935.53;50.06;0;5052.94;4898.18;1.89;1.07;1281;430.46;0;3000;2001248955;7;227.73;424.46;423.69;0;10;18994.9;50.05;0;5062.15;4899.34;2.43;1.44;700;553.62;0;3000;2001249128;7;228.02;398.54;398.38;0;10;19237.23;50.06;0;5059.48;4896.53;2.44;1.46;679;556.08;0;3000;2001249487;7;227.63;396.46;396.15;0.24;310.16;73.77;0.47;313.84;148.23;0;8160.87;50.06;227.72;0;0;1;1;4817.82;4901.87;79;0;2;0;215.38;2100251863;0.22;308.3;68.46;0.48;346.48;167.31;0;8691.5;50.06;231.19;0;0;1;1;4828.39;4909.63;71;0;2;0;233.69;2100264081;0.26;345.73;88.75;0.47;312.8;147;0;8313.51;50.05;226.89;0;0;1;1;4824.99;4906.51;73;0;2;0;229.58;2100264102
07:50;0;9;15691.25;49.92;0;5055.22;4891.73;7.77;4.05;1248;1801.92;0;3000;2001248829;7;231.74;449.5;449.42;0;9;16220.29;49.92;0;5052.23;4890.58;7.39;3.67;1368;1680;0;3000;2001248845;7;227.28;461.5;461.33;0;10;18983.95;49.92;0;5055.46;4888.53;10.31;5.6;687;2392.33;0;3000;2001248926;7;231.92;431;430.58;0;9;15935.65;49.92;0;5053.02;4898.26;6.95;3.52;1281;1586.67;0;3000;2001248955;7;228.08;456.5;456.08;0;10;18995.09;49.92;0;5062.23;4899.43;10.42;5.64;700;2384.58;0;3000;2001249128;7;228.6;424.42;424.08;0;10;19237.42;49.92;0;5059.56;4896.62;10.33;5.59;679;2355.42;0;3000;2001249487;7;227.95;423.67;423.58;0.88;326;290.75;1.75;328.29;578;0;8160.93;49.93;228.06;0;0;1;1;4817.9;4901.95;79;0;2;0;842.17;2100251863;0.85;328.93;283.08;1.74;363.85;639.33;0;8691.58;49.94;231.52;0;0;1;1;4828.47;4909.71;71;0;2;0;905.17;2100264081;0.91;361.16;333.5;1.74;325.81;572.33;0;8313.58;49.94;226.97;0;0;1;1;4825.07;4906.59;73;0;2;0;877.5;2100264102
07:55;0;9;15691.48;49.93;0;5055.3;4891.81;12.51;6.41;1248;2897.58;0;3000;2001248829;7;231.63;462.92;462.83;0;8.38;16220.56;49.93;0;5052.32;4890.66;13.33;6.48;1368;3028.69;0;3000;2001248845;7;227.28;479.38;478.46;0;10;18984.26;49.93;0;5055.54;4888.61;16.85;9.09;687;3909.17;0;3000;2001248926;7;231.98;440.17;440;0;9;15935.9;49.93;0;5053.11;4898.35;12.44;6.13;1281;2837.08;0;3000;2001248955;7;228.02;473.77;473.62;0;10;18995.4;49.93;0;5062.31;4899.51;17.06;9.06;700;3898.5;0;3000;2001249128;7;228.58;440.17;440.08;0;10;19237.73;49.93;0;5059.64;4896.7;16.92;8.98;679;3855.5;0;3000;2001249487;7;227.95;439.58;439.33;1.59;332.71;528.54;3.17;331.78;1050.85;0;8161.07;49.93;227.99;0;0;1;1;4817.99;4902.03;79;0;2;0;1532.38;2100251863;1.57;333.86;523.62;3.16;367.96;1161;0;8691.72;49.93;231.48;0;0;1;1;4828.56;4909.8;71;0;2;0;1645.08;2100264081;1.63;371.65;603.38;3.13;333.95;1043.38;0;8313.72;49.93;226.92;0;0;1;1;4825.16;4906.68;73;0;2;0;1592.62;2100264102
08:00;0;9;15691.73;49.94;0;5055.39;4891.9;12.08;6.26;1248;2807.57;0;3000;2001248829;7;232.4;459.29;459.21;0;8;16220.8;49.94;0;5052.4;4890.75;12.87;6.34;1368;2935.15;0;3000;2001248845;7;228.05;473.92;473.69;0;10;18984.57;49.94;0;5055.62;4888.69;16.39;8.95;687;3813.15;0;3000;2001248926;7;232.63;435.92;435.69;0;9;15936.13;49.94;0;5053.19;4898.43;11.97;5.91;1281;2739.69;0;3000;2001248955;7;228.95;475;474.46;0;10;18995.71;49.94;0;5062.39;4899.59;16.53;8.92;700;3793.77;0;3000;2001249128;7;229.52;435.31;434.92;0;9.77;19238.04;49.94;0;5059.73;4896.78;16.4;8.8;679;3752.08;0;3000;2001249487;7;228.78;436.15;436.08;1.55;329.16;510.92;3.09;328.94;1016.54;0;8161.19;49.94;228.87;0;0;1;1;4818.07;4902.12;79;0;2;0;1483.31;2100251863;1.54;329.47;505.54;3.07;365.96;1123.77;0;8691.85;49.94;232.15;0;0;1;1;4828.64;4909.88;71;0;2;0;1595.92;2100264081;1.59;366.91;584;3.05;331.46;1009.38;0;8313.84;49.94;227.78;0;0;1;1;4825.24;4906.76;73;0;2;0;1542.23;2100264102
08:05;0;9;15691.94;50.01;0;5055.47;4891.98;11.15;5.81;1248;2603.08;0;3000;2001248829;7;233.49;459;458.67;0;8;16221.02;49.99;0;5052.48;4890.83;11.86;5.86;1368;2720.75;0;3000;2001248845;7;229.32;474.75;474.58;0;10;18984.87;50;0;5055.7;4888.78;15.1;8.3;687;3532.08;0;3000;2001248926;7;233.85;434.85;434.54;0;9;15936.33;49.99;0;5053.27;4898.51;10.99;5.47;1281;2528.33;0;3000;2001248955;7;230.01;474.5;474.25;0;10;18996.02;50;0;5062.48;4899.67;15.27;8.29;700;3522.54;0;3000;2001249128;7;230.62;435.38;434.85;0;10;19238.34;50;0;5059.81;4896.87;15.12;8.18;679;3477.85;0;3000;2001249487;7;229.99;434.54;434.38;1.44;329.3;473.75;2.9;325.72;946.83;0;8161.3;49.99;229.99;0;0;1;1;4818.15;4902.2;79;0;2;0;1380.67;2100251863;1.42;329.51;466.83;2.88;361.97;1043.75;0;8691.97;50;233.37;0;0;1;1;4828.72;4909.96;71;0;2;0;1480.92;2100264081;1.5;365.47;547.54;2.86;330.33;943.69;0;8313.97;50.01;228.96;0;0;1;1;4825.33;4906.85;73;0;2;0;1442.69;2100264102
08:10;0;9;15692.19;49.99;0;5055.55;4892.07;12.81;6.64;1248;2978.17;0;3000;2001248829;7;232.51;459.25;459.08;0;8;16221.27;50.01;0;5052.57;4890.91;13.58;6.68;1368;3102.67;0;3000;2001248845;7;228.53;475.75;475.67;0;10;18985.21;49.99;0;5055.79;4888.86;17.28;9.45;687;4021.92;0;3000;2001248926;7;232.83;435.42;435.17;0;9;15936.57;50.01;0;5053.35;4898.6;12.62;6.24;1281;2890.58;0;3000;2001248955;7;229.18;475.25;474.58;0;10;18996.35;49.99;0;5062.56;4899.76;17.46;9.41;700;4008.25;0;3000;2001249128;7;229.64;436.25;435.92;0;9.17;19238.67;49.99;0;5059.9;4896.95;17.36;9.37;679;3977.5;0;3000;2001249487;7;229.11;434.5;434.17;1.65;326.27;538.83;3.28;326.6;1070.17;0;8161.43;50;229.13;0;0;1;1;4818.23;4902.28;79;0;2;0;1562.08;2100251863;1.64;326.75;533.85;3.24;365.84;1186.31;0;8692.12;50;232.43;0;0;1;1;4828.81;4910.05;71;0;2;0;1685.54;2100264081;1.69;366.6;618.25;3.26;327.61;1066.08;0;8314.1;49.99;228;0;0;1;1;4825.41;4906.93;73;0;2;0;1630.33;2100264102
08:15;0;9;15692.45;49.91;0;5055.63;4892.15;14.22;7.34;1248;3298;0;3000;2001248829;7;231.98;459.75;459.33;0;8;16221.57;49.91;0;5052.65;4891;15;7.36;1368;3419.85;0;3000;2001248845;7;227.93;476.54;475.92;0;10;18985.56;49.91;0;5055.87;4888.95;19.09;10.43;687;4435.75;0;3000;2001248926;7;232.33;435.33;435.17;0;9;15936.85;49.91;0;5053.44;4898.69;14;6.94;1281;3202.77;0;3000;2001248955;7;228.72;472.69;472.15;0;10;18996.71;49.91;0;5062.65;4899.84;19.3;10.47;700;4427.75;0;3000;2001249128;7;229.35;433;432.75;0;9;19239.02;49.91;0;5059.98;4897.03;19.17;10.35;679;4385.08;0;3000;2001249487;7;228.77;433.75;433.75;1.82;329.86;600.15;3.61;329.34;1188.85;0;8161.58;49.91;228.6;0;0;1;1;4818.32;4902.37;79;0;2;0;1738.62;2100251863;1.81;330.53;595.83;3.62;364.99;1319.83;0;8692.27;49.91;231.8;0;0;1;1;4828.9;4910.14;71;0;2;0;1871.75;2100264081;1.87;368;685.75;3.63;327.15;1186;0;8314.25;49.91;227.67;0;0;1;1;4825.49;4907.01;73;0;2;0;1812.33;2100264102
08:20;0;9;15692.75;49.98;0;5055.71;4892.23;15.41;8.01;1248;3579.42;0;3000;2001248829;7;232.3;457.58;457.25;0;8;16221.85;49.98;0;5052.73;4891.07;16.29;8.04;1368;3718.55;0;3000;2001248845;7;228.35;473.73;473.45;0;9.83;18985.96;49.98;0;5055.95;4889.03;20.53;11.26;687;4777.5;0;3000;2001248926;7;232.69;434.25;434.17;0;8.75;15937.14;49.98;0;5053.52;4898.77;15.27;7.6;1281;3492.92;0;3000;2001248955;7;228.83;470.75;470.58;0;10;18997.11;49.98;0;5062.73;4899.92;20.79;11.26;700;4770.33;0;3000;2001249128;7;229.5;434.42;434;0;9;19239.42;49.98;0;5060.06;4897.11;20.66;11.22;679;4732.67;0;3000;2001249487;7;229.08;432.33;432.08;1.99;329.17;653.17;3.93;328.79;1293.08;0;8161.74;49.97;228.79;0;0;1;1;4818.4;4902.45;79;0;2;0;1892.58;2100251863;1.96;329.25;646.25;3.94;363.26;1429.17;0;8692.44;49.97;232.17;0;0;1;1;4828.98;4910.22;71;0;2;0;2029.58;2100264081;2.03;364.63;740.17;3.9;329.31;1283.75;0;8314.41;49.97;227.97;0;0;1;1;4825.57;4907.1;73;0;2;0;1961.67;2100264102
08:25;0;9;15693.07;49.98;0;5055.8;4892.32;14.99;7.82;1248;3487;0;3000;2001248829;7;232.58;455.92;455.69;0;8;16222.2;49.98;0;5052.82;4891.16;16.82;8.29;1368;3839.54;0;3000;2001248845;7;228.26;473.92;473.77;0;9.58;18986.37;49.98;0;5056.03;4889.11;21.04;11.57;687;4902.17;0;3000;2001248926;7;233.02;433.92;433.83;0;8.5;15937.44;49.98;0;5053.6;4898.85;15.74;7.87;1281;3603.83;0;3000;2001248955;7;228.94;468.92;468.75;0;10;18997.51;49.98;0;5062.81;4900;21.27;11.55;700;4884.08;0;3000;2001249128;7;229.62;433.33;433.17;0;9;19239.82;49.98;0;5060.14;4897.2;21.22;11.48;679;4862.25;0;3000;2001249487;7;229.16;433.83;433.58;2.06;330.21;678.42;4.06;330.38;1339.42;0;8161.9;49.97;228.83;0;0;1;1;4818.49;4902.53;79;0;2;0;1961.75;2100251863;2.03;329.21;667.67;4.08;362.25;1477;0;8692.62;49.96;232.44;0;0;1;1;4829.06;4910.3;71;0;2;0;2096.75;2100264081;2.11;365.39;768.92;4.07;328.42;1336.83;0;8314.58;49.97;228.02;0;0;1;1;4825.66;4907.18;73;0;2;0;2041.83;2100264102
08:30;0;9;15693.36;49.94;0;5055.88;4892.4;15.84;8.31;1248;3678.15;0;3000;2001248829;7;232.18;452.23;452.15;0;8;16222.48;49.94;0;5052.9;4891.24;15.64;7.72;1368;3565.08;0;3000;2001248845;7;227.79;473.77;473.15;0;9.14;18986.77;49.94;0;5056.12;4889.2;19.83;10.95;687;4615.57;0;3000;2001248926;7;232.54;432;431.79;0;8;15937.7;49.94;0;5053.69;4898.93;14.7;7.41;1281;3361.23;0;3000;2001248955;7;228.53;464.15;464;0;9.92;18997.87;49.94;0;5062.89;4900.09;19.58;10.75;700;4490.92;0;3000;2001249128;7;229.18;427.85;427.62;0;9;19240.18;49.94;0;5060.23;4897.28;19.69;10.73;679;4503.46;0;3000;2001249487;7;228.59;429.08;428.69;1.94;325.49;631.69;3.83;325.04;1244.08;0;8162.04;49.94;228.51;0;0;1;1;4818.57;4902.62;79;0;2;0;1825.15;2100251863;1.93;324.18;624.38;3.86;355.23;1372.77;0;8692.77;49.95;232.02;0;0;1;1;4829.14;4910.38;71;0;2;0;1952.77;2100264081;1.97;361.18;711.85;3.8;326.31;1240.77;0;8314.73;49.94;227.54;0;0;1;1;4825.74;4907.26;73;0;2;0;1895.77;2100264102
08:35;0;8.5;15693.59;50;0;5055.97;4892.48;11.73;6.16;1248;2720.08;0;3000;2001248829;7;231.77;450.42;450.25;0;8;16222.74;49.99;0;5052.99;4891.33;13.5;6.7;1368;3077.42;0;3000;2001248845;7;227.77;469.58;469;0;9;18987.06;50;0;5056.2;4889.28;15.79;8.94;687;3669.45;0;3000;2001248926;7;232.1;420;419.91;0;8;15937.95;49.99;0;5053.77;4899.02;12.79;6.42;1281;2924.33;0;3000;2001248955;7;228.54;466.42;466;0;9.5;18998.2;49.99;0;5062.98;4900.17;16.65;9.09;700;3818.42;0;3000;2001249128;7;229.13;428.67;428.5;0;9;19240.51;49.99;0;5060.31;4897.36;16.78;9.31;679;3837.92;0;3000;2001249487;7;228.49;421.75;421.75;1.65;324.77;537.25;3.2;327.12;1046.42;0;8162.18;49.99;228.45;0;0;1;1;4818.65;4902.7;79;0;2;0;1543.5;2100251863;1.6;329.71;526.83;3.3;354.09;1169.92;0;8692.91;49.99;231.73;0;0;1;1;4829.23;4910.47;71;0;2;0;1665.75;2100264081;1.61;372.02;600.42;3.26;323.53;1058.42;0;8314.86;49.99;227.49;0;0;1;1;4825.82;4907.34;73;0;2;0;1609.42;2100264102
08:40;0;8.58;15693.87;49.98;0;5056.05;4892.57;15.64;8.24;1248;3632.92;0;3000;2001248829;7;231.98;449.67;449.25;0;8;16223.03;49.99;0;5053.07;4891.41;15.89;7.93;1368;3626;0;3000;2001248845;7;227.94;466.67;466.33;0;9;18987.43;49.98;0;5056.29;4889.37;19.41;10.72;687;4514.54;0;3000;2001248926;7;232.25;429.85;429.62;0;8;15938.22;49.99;0;5053.85;4899.1;14.96;7.57;1281;3422.83;0;3000;2001248955;7;228.58;461;461.08;0;9.42;18998.55;49.99;0;5063.06;4900.25;19.45;10.67;700;4465.08;0;3000;2001249128;7;229.25;427.83;427.5;0;9;19240.88;49.98;0;5060.4;4897.45;19.61;10.78;679;4488.23;0;3000;2001249487;7;228.6;425;424.69;1.97;324.04;639;3.89;323.94;1265.75;0;8162.32;49.98;228.57;0;0;1;1;4818.73;4902.78;79;0;2;0;1852.58;2100251863;1.91;325.59;624;3.84;359.58;1386.25;0;8693.06;49.97;231.83;0;0;1;1;4829.31;4910.55;71;0;2;0;1971.17;2100264081;1.99;358.81;717;3.82;325.19;1245.83;0;8315.01;49.98;227.64;0;0;1;1;4825.9;4907.43;73;0;2;0;1904.58;2100264102
08:45;0;8.25;15694.12;49.93;0;5056.13;4892.65;14.2;7.41;1248;3284.17;0;3000;2001248829;7;230.99;451.17;450.92;0;8;16223.27;49.94;0;5053.15;4891.49;14.36;7.24;1368;3260.92;0;3000;2001248845;7;226.81;459.5;459.17;0;9;18987.77;49.93;0;5056.37;4889.45;18.08;10.01;687;4191.25;0;3000;2001248926;7;231.3;426.42;426.25;0;8;15938.48;49.93;0;5053.94;4899.19;14.02;7.22;1281;3195.69;0;3000;2001248955;7;227.69;453.85;453.62;0;9.08;18998.91;49.93;0;5063.15;4900.34;18.49;10.02;700;4229.38;0;3000;2001249128;7;228.29;430.46;430.38;0;9;19241.21;49.93;0;5060.48;4897.53;18.39;10.07;679;4192.92;0;3000;2001249487;7;227.58;425.5;425.33;1.84;323.51;600.46;3.63;324.25;1182.31;0;8162.46;49.94;227.67;0;0;1;1;4818.82;4902.87;79;0;2;0;1731.92;2100251863;1.81;324.62;591.15;3.68;354.23;1309.15;0;8693.21;49.94;230.93;0;0;1;1;4829.4;4910.64;71;0;2;0;1865.69;2100264081;1.89;357.39;676.31;3.6;323.98;1172.85;0;8315.16;49.94;226.67;0;0;1;1;4825.99;4907.51;73;0;2;0;1792.23;2100264102
08:50;0;8;15694.36;50.07;0;5056.21;4892.73;12.01;6.36;1248;2780;0;3000;2001248829;7;231.03;447.5;447.08;0;8;16223.55;50.05;0;5053.24;4891.58;13.52;6.73;1368;3070.85;0;3000;2001248845;7;226.9;464.69;464.54;0;9;18988.07;50.07;0;5056.45;4889.53;15.7;8.71;687;3638.58;0;3000;2001248926;7;231.32;424.92;424.58;0;8;15938.71;50.07;0;5054.02;4899.27;11.87;6.12;1281;2706.5;0;3000;2001248955;7;227.58;451.92;451.67;0;9.08;18999.21;50.07;0;5063.23;4900.42;16.19;8.87;700;3700.67;0;3000;2001249128;7;228.17;426.25;426.17;0;9;19241.51;50.07;0;5060.56;4897.61;15.72;8.63;679;3584.5;0;3000;2001249487;7;227.53;425.92;425.75;1.49;326.76;484.92;2.99;319.2;960.75;0;8162.59;50.08;227.51;0;0;1;1;4818.9;4902.95;79;0;2;0;1406.42;2100251863;1.48;323.94;481.25;3.02;354.63;1073.25;0;8693.35;50.07;230.88;0;0;1;1;4829.48;4910.72;71;0;2;0;1530.33;2100264081;1.57;357.26;561.42;3.05;319.63;976.83;0;8315.29;50.08;226.6;0;0;1;1;4826.07;4907.59;73;0;2;0;1472.25;2100264102
08:55;0;8.08;15694.75;49.98;0;5056.29;4892.81;21.16;11.29;1248;4903.5;0;3000;2001248829;7;231.62;444.75;444.25;0;8;16223.95;49.98;0;5053.32;4891.66;22.34;11.28;1368;5082.08;0;3000;2001248845;7;227.37;461.5;461.08;0;9;18988.57;49.98;0;5056.53;4889.61;27.55;15.43;687;6398.67;0;3000;2001248926;7;232.09;425.42;424.92;0;8;15939.09;49.98;0;5054.1;4899.35;21.15;10.74;1281;4827.5;0;3000;2001248955;7;228.15;459.83;459.33;0;9.08;18999.71;49.98;0;5063.31;4900.5;28.12;15.33;700;6442.17;0;3000;2001249128;7;228.93;431.75;431.58;0;9;19242.01;49.98;0;5060.64;4897.69;27.68;15.37;679;6320.25;0;3000;2001249487;7;228.21;421.33;421.17;2.74;325.59;891.42;5.36;324.81;1742.75;0;8162.79;49.98;228.05;0;0;1;1;4818.98;4903.03;79;0;2;0;2557.5;2100251863;2.6;331.22;860.67;5.3;357.26;1894.58;0;8693.57;49.98;231.36;0;0;1;1;4829.56;4910.8;71;0;2;0;2689.75;2100264081;2.68;365.14;979.08;5.28;323.27;1706;0;8315.5;49.98;227.06;0;0;1;1;4826.15;4907.68;73;0;2;0;2593.25;2100264102
09:00;0;8;15695.17;49.91;0;5056.38;4892.9;20.8;10.98;1248;4820.08;0;3000;2001248829;7;231.71;449.08;448.85;0;8;16224.35;49.91;0;5053.4;4891.74;21.95;10.88;1368;4991.42;0;3000;2001248845;7;227.4;470.25;469.92;0;9;18989.12;49.91;0;5056.62;4889.7;26.99;15.18;687;6267.31;0;3000;2001248926;7;232.17;423.46;423.31;0;8;15939.5;49.91;0;5054.19;4899.44;20.8;10.49;1281;4743;0;3000;2001248955;7;228.02;464.31;464.23;0;9;19000.26;49.91;0;5063.4;4900.59;27.29;15.02;700;6246;0;3000;2001249128;7;228.78;427;426.92;0;9;19242.55;49.91;0;5060.73;4897.78;27.37;15.06;679;6249.46;0;3000;2001249487;7;228.27;426;425.69;2.72;322.55;878.08;5.34;324.04;1727.08;0;8162.99;49.91;228.02;0;0;1;1;4819.06;4903.11;79;0;2;0;2532.42;2100251863;2.71;325.42;879.08;5.43;357.98;1942.31;0;8693.8;49.92;231.58;0;0;1;1;4829.65;4910.89;71;0;2;0;2758.62;2100264081;2.76;361.52;999.92;5.36;325.45;1743.15;0;8315.73;49.91;227.14;0;0;1;1;4826.24;4907.76;73;0;2;0;2658.92;2100264102
09:05;0;8;15695.56;50.03;0;5056.47;4892.98;20.14;10.6;1248;4683.17;0;3000;2001248829;7;232.39;453.75;453.58;0;8;16224.76;50.03;0;5053.48;4891.82;21.24;10.61;1368;4845.33;0;3000;2001248845;7;227.93;468.75;468.42;0;9;18989.63;50.03;0;5056.7;4889.78;26.12;14.61;687;6085.83;0;3000;2001248926;7;232.79;428.5;428.25;0;8;15939.85;50.03;0;5054.27;4899.51;19.89;10.08;1281;4547.27;0;3000;2001248955;7;228.47;462.18;461.91;0;9;19000.76;50.03;0;5063.48;4900.67;26.08;14.17;700;5987.58;0;3000;2001249128;7;229.43;434.75;434.5;0;9;19243.07;50.03;0;5060.81;4897.87;26.51;14.71;679;6075;0;3000;2001249487;7;228.95;424;424;2.56;324.11;826.67;5.07;321.85;1626.83;0;8163.19;50.02;228.2;0;0;1;1;4819.15;4903.2;79;0;2;0;2381.75;2100251863;2.55;318.2;813.09;5.02;358.04;1799.36;0;8694;50.03;231.96;0;0;1;1;4829.72;4910.96;71;0;2;0;2559.91;2100264081;2.66;358.38;954.58;5.09;324.98;1650.42;0;8315.94;50.03;227.63;0;0;1;1;4826.33;4907.85;73;0;2;0;2516.33;2100264102
09:10;0;8;15696.04;49.87;0;5056.55;4893.07;24.6;13.21;1248;5766.5;0;3000;2001248829;7;234.39;448.5;448.33;0;8;16225.26;49.88;0;5053.57;4891.91;25.89;13.21;1368;5954;0;3000;2001248845;7;229.98;462.58;462.25;0;9;18990.25;49.87;0;5056.79;4889.86;31.51;18.06;687;7402.25;0;3000;2001248926;7;234.91;421.5;421.33;0;8;15940.33;49.88;0;5054.35;4899.6;24.39;12.72;1281;5623.83;0;3000;2001248955;7;230.63;453.83;453.5;0;9;19001.38;49.87;0;5063.57;4900.76;31.89;17.87;700;7383;0;3000;2001249128;7;231.55;425;424.5;0;9;19243.68;49.87;0;5060.9;4897.95;32;18.02;679;7389.83;0;3000;2001249487;7;230.91;421.92;421.75;3.25;321.81;1044.92;6.42;319.14;2048.58;0;8163.45;49.88;230.65;0;0;1;1;4819.23;4903.28;79;0;2;0;3003.92;2100251863;3.2;321.34;1026.92;6.34;357.27;2262.42;0;8694.27;49.88;234.23;0;0;1;1;4829.81;4911.05;71;0;2;0;3210.58;2100264081;3.29;358.15;1179.33;6.44;318.16;2046.83;0;8316.2;49.87;229.73;0;0;1;1;4826.41;4907.93;73;0;2;0;3125.75;2100264102
09:15;0;8;15696.31;49.96;0;5056.63;4893.15;14.07;7.67;1248;3273.92;0;3000;2001248829;7;232.38;433.62;433.31;0;8;16225.56;49.95;0;5053.65;4891.99;16.46;8.44;1368;3762.92;0;3000;2001248845;7;228.29;457.77;457.46;0;9;18990.59;49.96;0;5056.87;4889.95;17.82;10.33;687;4156;0;3000;2001248926;7;232.66;411.92;411.69;0;8;15940.62;49.95;0;5054.44;4899.68;15.42;8.07;1281;3540.69;0;3000;2001248955;7;229.28;445.92;445.62;0;9;19001.7;49.95;0;5063.64;4900.84;18.99;10.88;700;4371.5;0;3000;2001249128;7;229.82;411.67;411.42;0;9;19244.02;49.96;0;5060.98;4898.03;17.94;10.18;679;4110.08;0;3000;2001249487;7;228.59;413.85;413.31;2.01;317.46;636.46;3.97;315.87;1258;0;8163.6;49.95;229.19;0;0;1;1;4819.32;4903.37;79;0;2;0;1820.46;2100251863;2;314.64;626.38;3.96;352.19;1404.31;0;8694.44;49.95;232.54;0;0;1;1;4829.89;4911.13;71;0;2;0;1995.54;2100264081;1.96;344.74;680.67;3.78;309.63;1173.17;0;8316.34;49.95;227.87;0;0;1;1;4826.49;4908.01;73;0;2;0;1798.92;2100264102
09:20;0;8;15696.66;50.01;0;5056.71;4893.23;20.35;11.17;1248;4756;0;3000;2001248829;7;233.45;434.45;434;0;8;16225.94;50.01;0;5053.74;4892.08;20.2;10.4;1368;4626.67;0;3000;2001248845;7;228.59;454.33;454;0;9;18991.05;50.01;0;5056.95;4890.03;26.57;15;687;6224.64;0;3000;2001248926;7;233.9;426;425.82;0;8;15940.98;50.01;0;5054.52;4899.77;19.22;9.95;1281;4423.33;0;3000;2001248955;7;229.65;452.67;452.58;0;9;19002.17;50.01;0;5063.73;4900.92;25.29;14.2;700;5841;0;3000;2001249128;7;230.42;420.25;420.08;0;9;19244.48;50.01;0;5061.06;4898.11;27.03;15.06;679;6217;0;3000;2001249487;7;229.7;423.91;423.64;2.54;312.91;797.67;4.93;320.56;1577.42;0;8163.79;50.02;229.59;0;0;1;1;4819.4;4903.45;79;0;2;0;2311.25;2100251863;2.54;321.78;818.92;5.06;358.04;1816.75;0;8694.65;50.02;233.09;0;0;1;1;4829.98;4911.22;71;0;2;0;2571.75;2100264081;2.62;357.7;942.67;5.14;321.4;1659.17;0;8316.54;50.02;228.38;0;0;1;1;4826.57;4908.09;73;0;2;0;2521;2100264102
