CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP3C49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49
01:45;0;0.42;2516.47;11.18;10.08;1.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02:00;0;0.23;2516.72;10.97;9.83;1.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02:15;0;0.54;2516.97;10.54;9.25;0.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02:30;0;0.54;2517.22;10.72;9.13;1.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02:45;0;0.84;2517.47;11.06;9.42;2.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:00;0;0.88;2517.72;11.04;9.8;2.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:15;0;0.92;2517.97;10.9;9.77;3.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:30;0;0.92;2518.21;10.31;9.2;3.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03:45;0;0.77;2518.46;9.7;8.45;2.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:00;0;0.88;2518.71;9.29;8.36;3.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:15;0;1;2518.96;9.07;8.19;2.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:30;0;1.04;2519.2;8.96;7.72;2.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04:45;0;1;2519.45;9.06;7.96;2.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:00;0;0.92;2519.7;9.37;8.36;2.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:15;0;1;2519.95;9.96;8.16;1.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:30;0;0.92;2520.19;10.38;8.54;1.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05:45;0;1;2520.44;10.35;8.56;0.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:00;0;0.96;2520.69;10.12;7.91;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:15;0;0.8;2520.94;9.87;7.2;0.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:30;0;1;2521.19;9.9;7.4;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06:45;0;0.69;2521.44;10;7.69;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:00;0;0.88;2521.68;10.25;8.16;0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:15;0;0.81;2521.93;10.1;8.39;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:30;0;1;2522.18;10.01;8.39;0.78;0.03;546.64;18;0.05;0;0;0.01;0;0.02;547.29;13;0.02;0;4612.34;49.91;236.46;236.53;238.28;0;1;2;7;1062;1096.63;193;0;1;0;0;2;2110183522;0.05;555.05;28;0.03;0;0.01;0.01;0.01;0.02;555.05;13;0.02;0;4861.67;49.9;236.7;236.67;238.77;0;1;2;7;1067.73;1099.16;171;0;1;0;0;2;2110183663;0.03;564.44;19;0.03;0;0.01;0.01;0.01;0.02;564.11;13;0.02;0;4832.85;49.91;236.84;236.6;238.43;0;1;2;7;1071.43;1101.72;165;0;1;0;0;2;2110184787;0.05;507.49;25;0.03;0;0;0;0;0.02;481.93;7;0.02;0;6996.12;49.91;236.96;236.83;238.51;0;1;2;7;1091.81;1114.97;170;0;1;0;0;2;2110194681;0.04;493.58;17;0.03;0.01;0.01;0;0.01;0.02;493.58;7;0.02;0;7195.77;50.03;237.02;236.93;238.71;0;1;2;7;1088.27;1113.97;166;0;1;0;0;2;2110199554;0.05;467.69;23.5;0.02;0;0;0;0;0.02;467.37;11;0.02;0;6910.71;49.96;235.56;235.29;238.72;0;1;2;7;1080.28;1110.71;195;0;1;0;0;2;2110199914
