[info]
Anlage=Kaco
Datum=120121
[messung]
;s;Adresse;KPC;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;T_C;;;
06:15:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:30:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
06:45:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:00:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:15:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:30:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
07:45:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:00:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;1/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;2/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;2/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;3/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;3/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:15:00;900;3/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;1/1;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;1/2;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;1/3;;9.0;0.00;0;7.1;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;2/1;;18.4;0.00;0;14.2;0.00;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;2/2;;18.4;0.00;0;14.1;0.00;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;2/3;;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;3/1;;21.7;0.00;0;16.5;0.00;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;3/2;;24.8;0.00;0;18.7;0.00;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
08:30:00;900;3/3;;18.3;0.00;0;14.2;0.00;0;1;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;1/1;;165.5;0.00;0;105.4;0.00;0;4;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;1/2;;293.1;0.00;0;202.2;0.00;0;9;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;1/3;;338.5;0.00;0;235.3;0.00;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;2/1;;351.0;0.00;0;235.8;0.00;0;9;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;2/2;;350.3;0.00;0;233.4;0.00;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;2/3;;256.1;0.00;0;182.2;0.00;0;8;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;3/1;;357.2;0.00;0;234.8;0.00;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;3/2;;359.0;0.00;0;231.8;0.00;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
08:45:00;900;3/3;;348.9;0.00;0;235.6;0.00;0;11;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;1/1;;424.9;0.03;10;234.4;0.07;1;9;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;1/2;;429.5;0.04;16;232.0;0.09;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;1/3;;433.6;0.04;15;235.1;0.08;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;2/1;;448.1;0.02;7;235.6;0.03;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;2/2;;453.6;0.01;2;232.8;0.01;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;2/3;;403.9;0.02;9;236.8;0.01;1;11;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;3/1;;440.5;0.05;19;234.7;0.07;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;3/2;;443.0;0.05;17;231.5;0.06;1;10;0;;;;;;;;;;;;;;;;;;;;;;;
09:00:00;900;3/3;;435.7;0.06;21;235.6;0.09;1;11;0;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;1/1;;446.1;0.05;18;232.4;0.10;5;9;1;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;1/2;;454.7;0.06;22;230.1;0.10;5;10;1;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;1/3;;460.6;0.05;19;233.4;0.09;6;10;1;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;2/1;;432.2;0.17;62;233.6;0.22;36;10;9;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;2/2;;433.2;0.17;61;230.8;0.22;36;10;9;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;2/3;;398.0;0.19;69;235.0;0.15;34;11;8;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;3/1;;466.2;0.06;21;232.7;0.07;6;10;1;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;3/2;;464.3;0.06;21;229.5;0.08;6;10;1;;;;;;;;;;;;;;;;;;;;;;;
09:15:00;900;3/3;;461.4;0.06;23;233.6;0.08;6;11;1;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;1/1;;437.3;0.28;102;229.7;0.39;72;9;18;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;1/2;;438.7;0.32;117;227.4;0.42;74;11;18;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;1/3;;440.0;0.32;118;230.7;0.43;75;11;19;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;2/1;;370.6;0.73;271;230.8;1.01;198;10;47;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;2/2;;373.9;0.72;269;228.3;0.99;194;11;47;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;2/3;;365.8;0.77;279;232.4;0.78;182;11;45;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;3/1;;423.1;0.40;146;230.0;0.47;86;11;21;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;3/2;;421.8;0.40;144;226.8;0.49;85;10;21;;;;;;;;;;;;;;;;;;;;;;;
09:30:00;900;3/3;;421.2;0.41;148;231.1;0.48;87;11;22;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;1/1;;471.3;0.29;115;231.4;0.43;87;9;20;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;1/2;;476.0;0.32;130;229.0;0.45;89;11;22;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;1/3;;477.0;0.32;131;232.3;0.44;89;11;22;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;2/1;;375.3;0.97;371;232.5;1.34;284;10;70;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;2/2;;374.5;0.96;368;229.9;1.34;282;11;71;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;2/3;;368.3;1.06;394;234.1;1.21;287;12;71;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;3/1;;407.0;0.66;257;231.7;0.84;167;11;41;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;3/2;;408.6;0.65;255;228.4;0.86;166;11;41;;;;;;;;;;;;;;;;;;;;;;;
09:45:00;900;3/3;;404.1;0.67;260;232.7;0.84;168;12;41;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;1/1;;470.0;3.76;1821;235.8;7.18;1673;10;414;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;1/2;;475.5;3.85;1881;233.5;7.31;1682;12;414;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;1/3;;472.1;3.88;1875;236.8;7.24;1688;12;415;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;2/1;;460.3;5.78;2751;237.3;10.76;2538;12;634;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;2/2;;476.5;5.69;2810;235.3;11.08;2603;12;650;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;2/3;;422.6;3.93;1684;238.3;6.35;1510;13;377;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;3/1;;481.4;3.87;1910;236.2;7.29;1706;12;422;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;3/2;;479.1;3.80;1873;233.3;7.24;1672;12;410;;;;;;;;;;;;;;;;;;;;;;;
10:00:00;900;3/3;;478.6;3.83;1889;237.4;7.22;1699;12;420;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;1/1;;488.6;3.71;1815;234.7;7.17;1666;13;419;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;1/2;;485.8;3.85;1881;232.5;7.30;1673;15;420;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;1/3;;486.5;3.84;1881;236.0;7.25;1688;14;423;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;2/1;;481.5;5.48;2644;236.3;10.34;2428;15;609;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;2/2;;488.3;5.51;2709;234.0;10.71;2501;16;628;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;2/3;;428.9;4.68;2012;237.7;7.70;1823;15;456;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;3/1;;488.2;3.71;1826;235.2;6.96;1618;15;401;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;3/2;;488.5;3.70;1826;232.3;7.06;1621;15;403;;;;;;;;;;;;;;;;;;;;;;;
10:15:00;900;3/3;;488.4;3.77;1853;236.6;7.06;1653;14;411;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;1/1;;411.3;1.24;514;236.1;1.95;434;13;108;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;1/2;;443.2;1.30;580;233.3;2.03;448;14;111;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;1/3;;439.7;1.31;578;237.2;2.02;452;13;112;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;2/1;;452.5;1.85;838;237.3;3.05;709;14;176;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;2/2;;460.6;1.84;846;234.4;3.13;721;14;179;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;2/3;;414.0;1.80;745;238.8;2.57;613;14;152;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;3/1;;442.6;1.34;592;236.4;1.99;449;14;112;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;3/2;;442.5;1.32;584;232.8;2.01;446;14;112;;;;;;;;;;;;;;;;;;;;;;;
10:30:00;900;3/3;;450.4;1.32;598;237.5;1.99;452;14;113;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;1/1;;478.5;2.61;1254;236.2;4.87;1130;13;284;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;1/2;;475.0;2.75;1307;233.6;4.96;1132;14;285;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;1/3;;476.7;2.77;1324;237.2;4.98;1159;13;289;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;2/1;;459.4;4.10;1887;237.7;7.28;1714;14;423;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;2/2;;476.9;4.00;1911;234.9;7.44;1732;14;434;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;2/3;;427.4;3.56;1532;239.0;5.71;1362;14;338;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;3/1;;482.5;2.66;1285;236.7;4.74;1104;14;277;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;3/2;;471.8;2.68;1267;233.2;4.77;1094;14;275;;;;;;;;;;;;;;;;;;;;;;;
10:45:00;900;3/3;;481.6;2.67;1288;237.8;4.76;1112;14;280;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;1/1;;414.2;0.74;297;234.4;1.12;237;13;54;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;1/2;;419.5;0.83;337;231.5;1.16;240;14;54;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;1/3;;410.2;0.88;357;235.3;1.23;259;13;55;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;2/1;;406.5;1.24;514;235.6;1.83;407;13;95;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;2/2;;411.4;1.22;517;232.3;1.87;415;14;97;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;2/3;;384.3;1.24;485;236.9;1.54;368;14;87;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;3/1;;424.0;0.95;404;234.8;1.32;285;14;59;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;3/2;;431.5;0.84;357;230.9;1.19;254;14;58;;;;;;;;;;;;;;;;;;;;;;;
11:00:00;900;3/3;;425.7;0.93;396;235.6;1.29;278;13;59;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;1/1;;437.7;1.35;597;234.4;2.25;508;12;125;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;1/2;;463.1;1.42;658;231.4;2.33;514;13;128;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;1/3;;461.3;1.42;658;235.1;2.32;520;13;129;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;2/1;;454.7;2.05;933;235.6;3.46;799;13;200;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;2/2;;465.1;2.04;952;232.4;3.57;818;13;205;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;2/3;;414.1;2.09;868;236.8;3.09;731;14;183;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;3/1;;469.8;1.46;686;234.7;2.34;532;13;132;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;3/2;;470.0;1.44;677;230.9;2.35;524;13;131;;;;;;;;;;;;;;;;;;;;;;;
11:15:00;900;3/3;;471.0;1.46;693;235.6;2.36;537;13;134;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;1/1;;452.8;1.51;687;233.4;2.63;593;12;148;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;1/2;;462.0;1.61;745;230.3;2.71;597;14;149;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;1/3;;465.6;1.60;745;234.4;2.68;603;13;151;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;2/1;;455.7;2.31;1053;234.8;3.98;915;13;228;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;2/2;;468.7;2.28;1072;231.4;4.09;935;13;234;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;2/3;;417.5;2.35;986;236.0;3.58;842;14;211;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;3/1;;466.3;1.64;766;233.7;2.69;611;14;151;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;3/2;;465.2;1.62;755;229.9;2.72;605;13;151;;;;;;;;;;;;;;;;;;;;;;;
11:30:00;900;3/3;;469.9;1.63;769;234.6;2.68;614;13;151;;;;;;;;;;;;;;;;;;;;;;;
