CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WR11TL08;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA;WRTL1EBA
;13997;13997;13997;13997;13997;13997;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248849;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248854;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001248958;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249047;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249537;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2001249569;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100251850;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100255486;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241;2100264241
TimeStamp;ExlSolIrr;IntSolIrr;SMA-h-On;TmpAmb C;TmpMdul C;WindVel m/s;Balancer;dI;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Balancer;dI;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Balancer;dI;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Balancer;dI;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Balancer;dI;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;Balancer;dI;E-Total;Fac;Fehler;h-On;h-Total;Iac-Ist;Ipv;Netz-Ein;Pac;Phase;Riso;Seriennummer;Status;Uac;Upv-Ist;Upv-Soll;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;Inv.TmpLimStt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;Serial Number;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;Inv.TmpLimStt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;Serial Number;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;Inv.TmpLimStt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;Serial Number
hh:mm;W/m^2;W/m^2;h;°C;°C;m/s;;mA;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;;mA;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;;mA;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;;mA;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;;mA;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;;mA;kWh;Hz;;h;h;A;A;;W;;kOhm;;;V;V;V;A;V;W;A;V;W;;kWh;Hz;V;V;V;;;h;h;;;;s;W;;A;V;W;A;V;W;;kWh;Hz;V;V;V;;;h;h;;;;s;W;;A;V;W;A;V;W;;kWh;Hz;V;V;V;;;h;h;;;;s;W;
07:20;;;;;;;0;0.5;23306.45;49.96;0;5763.84;5577.18;0;0;795;0;0;3000;2001248849;3;233.52;389.17;850;0;0;23377.16;49.96;0;5760.91;5571.75;0;0;806;0;0;3000;2001248854;2;231.37;393.5;850;0;0.86;24581.84;49.95;0;5777.26;5594.21;0;0;886;0;0;3000;2001248958;3;231.71;419.43;850;0;0.5;23658.68;49.96;0;5764.49;5577.72;0;0;850;0;0;3000;2001249047;3;231.67;420.5;850;0;0.5;23900.99;49.97;0;5766.96;5583.34;0;0;815;0;0;3000;2001249537;3;232.2;392.5;850;0;0.43;24753.98;49.97;0;5779.71;5592.22;0;0;877;0;0;3000;2001249569;3;233.47;403;850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07:25;;;;;;;0;6;23306.45;49.97;0;5763.92;5577.2;0.02;0.02;796;5.63;0;3000;2001248849;7;234.09;397.88;658.38;0;5.25;23377.16;49.97;0;5760.99;5571.76;0.02;0.02;807;3.88;0;3000;2001248854;7;231.71;405.75;721.5;0;6.86;24581.84;49.98;0;5777.32;5594.23;0.03;0.03;887;7.14;0;3000;2001248958;7;232.46;397.14;631.86;0;5.29;23658.68;49.98;0;5764.55;5577.73;0.02;0.01;851;3.71;0;3000;2001249047;7;232.03;401;703.43;0;6.38;23900.99;49.97;0;5767.03;5583.36;0.03;0.02;816;5.63;0;3000;2001249537;7;232.43;403.63;682.5;0;6;24753.98;49.97;0;5779.79;5592.24;0.03;0.02;878;6.38;0;3000;2001249569;7;233.84;400.13;658;0;307.68;0;0;0;0;0;11039.38;49.9;234.18;0;0;1;7;5501.03;5614.8;169;0;1;0;0;2100251850;0;311;0;0;0;0;0;11075.84;49.91;232.75;0;0;1;7;5497.01;5614.52;168;0;1;0;0;2100255486;0;346.9;0;0;0;0;0;12168.39;49.91;232.21;0;0;1;7;5506.62;5615.17;180;0;1;0;0;2100264241
07:30;;;;;;;0;11;23306.45;49.99;0;5764.01;5577.29;0.11;0.09;796;24.6;0;3000;2001248849;7;234.23;343.5;343.5;0;12;23377.17;49.99;0;5761.08;5571.85;0.1;0.09;807;23.4;0;3000;2001248854;7;231.56;336;336;0;12;24581.85;49.98;0;5777.42;5594.33;0.12;0.1;887;27.36;0;3000;2001248958;7;232.54;341;341;0;11;23658.68;49.98;0;5764.65;5577.83;0.11;0.09;851;24.18;0;3000;2001249047;7;232.19;336.82;337;0;11.5;23900.99;49.99;0;5767.12;5583.45;0.11;0.09;816;24.5;0;3000;2001249537;7;231.9;340.9;341;0;11;24753.99;49.98;0;5779.88;5592.33;0.12;0.1;878;27.4;0;3000;2001249569;7;233.93;343;343;0;310.45;0;0;0;0;0;11039.38;49.99;234.22;0;0;1;7;5501.03;5614.9;169;0;1;0;0;2100251850;0;314.21;0;0;0;0;0;11075.84;49.99;232.58;0;0;1;7;5497.01;5614.61;168;0;1;0;0;2100255486;0;348.11;0;0;0;0;0;12168.39;49.99;232;0;0;1;7;5506.62;5615.26;180;0;1;0;0;2100264241
07:35;;;;;;;0;11;23306.45;49.96;0;5764.09;5577.38;0.16;0.13;796;37;0;3000;2001248849;7;234.16;343.2;393.8;0;12;23377.17;49.96;0;5761.16;5571.94;0.17;0.14;807;38;0;3000;2001248854;7;231.43;335.7;335.7;0;12;24581.85;49.96;0;5777.5;5594.41;0.2;0.16;887;45.78;0;3000;2001248958;7;232.48;339.22;339.22;0;11;23658.69;49.96;0;5764.73;5577.91;0.17;0.14;851;40;0;3000;2001249047;7;232.09;337.78;337.78;0;11;23901;49.96;0;5767.21;5583.53;0.18;0.14;816;40.2;0;3000;2001249537;7;231.8;339.5;339.5;0;11;24753.99;49.96;0;5779.96;5592.42;0.19;0.16;878;44.9;0;3000;2001249569;7;233.84;341;341;0.03;311.48;7.78;0;0;0;0;11039.38;49.96;234.2;0;0;1;1;5501.04;5614.98;169;0;2;0;4.22;2100251850;0;316.51;0;0;0;0;0;11075.84;49.95;232.42;0;0;1;7;5497.01;5614.69;168;0;1;0;0;2100255486;0.05;334.07;14.5;0;0;0;0;12168.39;49.95;231.81;0;0;1;1;5506.64;5615.34;180;0;2;0;8;2100264241
07:40;;;;;;;0;11;23306.46;50.07;0;5764.18;5577.46;0.26;0.21;796;61;0;3000;2001248849;7;234.25;339;339;0;11.2;23377.17;50.07;0;5761.25;5572.02;0.27;0.21;807;62.2;0;3000;2001248854;7;231.71;339.5;339.5;0;11.7;24581.86;50.07;0;5777.59;5594.5;0.35;0.26;887;79.9;0;3000;2001248958;7;232.84;344.9;344.8;0;10.7;23658.69;50.07;0;5764.81;5578;0.27;0.21;851;62.4;0;3000;2001249047;7;232.46;341;341;0;10.8;23901;50.07;0;5767.3;5583.62;0.28;0.22;816;63.9;0;3000;2001249537;7;232.06;339.9;340;0;10.5;24754;50.07;0;5780.05;5592.5;0.33;0.26;878;78;0;3000;2001249569;7;233.98;342.1;342.1;0.17;268.37;45.7;0;0;0;0;11039.38;50.07;234.37;0;0;1;1;5501.12;5615.06;169;0;2;0;30.8;2100251850;0.16;271.85;41.9;0;0;0;0;11075.85;50.07;232.53;0;0;1;1;5497.09;5614.78;168;0;2;0;29.9;2100255486;0.17;298.95;50.2;0;0;0;0;12168.39;50.08;231.99;0;0;1;1;5506.73;5615.43;180;0;2;0;34.3;2100264241
07:45;;;;;;;0;10.6;23306.47;49.96;0;5764.26;5577.54;0.44;0.32;796;101.3;0;3000;2001248849;7;233.65;350.6;350.5;0;10.8;23377.18;49.96;0;5761.33;5572.1;0.45;0.33;807;103.3;0;3000;2001248854;7;231.4;349.5;349.2;0;10.6;24581.87;49.96;0;5777.67;5594.58;0.58;0.4;887;134.9;0;3000;2001248958;7;232.15;373.2;372.9;0;10;23658.7;49.96;0;5764.89;5578.08;0.41;0.31;851;94.5;0;3000;2001249047;7;231.7;344.1;344.1;0;10;23901.01;49.96;0;5767.38;5583.7;0.48;0.33;816;111.8;0;3000;2001249537;7;231.74;373.7;373.5;0;9.7;24754.01;49.96;0;5780.13;5592.58;0.57;0.4;878;133.1;0;3000;2001249569;7;233.38;365;364.8;0.26;286.8;72.64;0;0;0;0;11039.39;49.96;233.76;0;0;1;1;5501.21;5615.15;169;0;2;0;60.27;2100251850;0.25;282.31;71.1;0;0;0;0;11075.85;49.96;231.74;0;0;1;1;5497.17;5614.86;168;0;2;0;59.5;2100255486;0.24;320.33;77.8;0;0;0;0;12168.39;49.96;231.62;0;0;1;1;5506.81;5615.51;180;0;2;0;62.7;2100264241
07:50;;;;;;;0;9.8;23306.48;49.93;0;5764.34;5577.63;0.85;0.61;796;198;0;3000;2001248849;7;234.4;346.8;346.1;0;9.9;23377.2;49.93;0;5761.42;5572.19;0.87;0.6;807;201.2;0;3000;2001248854;7;231.73;359.2;358.5;0;9.6;24581.89;49.93;0;5777.75;5594.66;1.2;0.72;887;279.6;0;3000;2001248958;7;232.67;410.8;410.7;0;9.1;23658.72;49.93;0;5764.98;5578.16;0.84;0.57;851;193.9;0;3000;2001249047;7;232.27;366.6;366.4;0;9.1;23901.03;49.93;0;5767.46;5583.79;0.9;0.55;816;209.3;0;3000;2001249537;7;232.05;412.7;412.3;0;8.67;24754.03;49.93;0;5780.21;5592.66;1.16;0.73;878;271.22;0;3000;2001249569;7;234.17;397.44;397.44;0.48;296.87;142.11;0;0;0;0;11039.4;49.94;234.56;0;0;1;1;5501.29;5615.23;169;0;2;0;131.44;2100251850;0.46;294.87;136.7;0;0;0;0;11075.86;49.94;232.34;0;0;1;1;5497.25;5614.94;168;0;2;0;125.4;2100255486;0.44;337.32;149.1;0;0;0;0;12168.41;49.94;231.98;0;0;1;1;5506.9;5615.59;180;0;2;0;130.9;2100264241
07:55;;;;;;;0;9;23306.51;49.93;0;5764.43;5577.71;1.33;0.88;796;310.9;0;3000;2001248849;7;234.68;375.6;375.4;0;9;23377.22;49.92;0;5761.49;5572.26;1.32;0.9;807;305.56;0;3000;2001248854;7;230.93;358.33;358.22;0;9;24581.93;49.93;0;5777.84;5594.75;1.8;1.04;887;419.1;0;3000;2001248958;7;233;422.8;422.5;0;8;23658.74;49.93;0;5765.07;5578.25;1.31;0.82;851;305.2;0;3000;2001249047;7;232.59;396.2;396.2;0;8;23901.06;49.93;0;5767.55;5583.87;1.37;0.78;816;317.2;0;3000;2001249537;7;231.28;437.3;437.2;0;8;24754.06;49.93;0;5780.29;5592.74;1.89;1.13;878;442.8;0;3000;2001249569;7;234.44;411.5;411.4;0.66;309.07;202.1;0;0;0;0;11039.41;49.93;234.74;0;0;1;1;5501.38;5615.32;169;0;2;0;190.6;2100251850;0.67;305.67;204.78;0;0;0;0;11075.88;49.93;232.69;0;0;1;1;5497.33;5615.02;168;0;2;0;193;2100255486;0.65;340.54;219.11;0;0;0;0;12168.42;49.93;231.18;0;0;1;1;5506.97;5615.67;180;0;2;0;197.78;2100264241
08:00;;;;;;;0;8.7;23306.54;49.95;0;5764.51;5577.8;1.53;0.93;796;358.8;0;3000;2001248849;7;234.51;411.5;411.4;0;8.73;23377.26;49.95;0;5761.58;5572.36;1.64;1.05;807;377.36;0;3000;2001248854;7;230.63;379.45;379.45;0;9;24581.97;49.95;0;5777.92;5594.83;2.28;1.24;887;530.2;0;3000;2001248958;7;232.65;448.6;448.5;0;8;23658.77;49.96;0;5765.15;5578.33;1.56;0.87;851;361.2;0;3000;2001249047;7;232.27;443.2;443;0;8;23901.09;49.95;0;5767.63;5583.95;1.57;0.87;816;362.8;0;3000;2001249537;7;230.97;443.1;443;0;8;24754.13;49.95;0;5780.38;5592.84;2.88;1.57;878;673.73;0;3000;2001249569;7;234.33;441.73;441.45;0.86;325.63;281.5;0;0;0;0;11039.44;49.95;234.62;0;0;1;1;5501.46;5615.4;169;0;2;0;264.1;2100251850;0.9;319.11;289.64;0;0;0;0;11075.9;49.95;232.48;0;0;1;1;5497.42;5615.11;168;0;2;0;273.82;2100255486;0.93;328.64;302.18;0;0;0;0;12168.45;49.95;230.91;0;0;1;1;5507.06;5615.76;180;0;2;0;277.64;2100264241
08:05;;;;;;;0;9;23306.57;50.02;0;5764.6;5577.88;1.66;0.92;796;388.9;0;3000;2001248849;7;234.09;446.5;446.3;0;8.89;23377.29;50.02;0;5761.66;5572.43;1.89;1.22;807;433.67;0;3000;2001248854;7;230.1;370.89;370.67;0;9;24582.02;50.02;0;5778;5594.91;2.7;1.64;887;625.6;0;3000;2001248958;7;232.04;397.1;397.1;0;8;23658.81;50.02;0;5765.23;5578.41;1.79;1.01;851;415.2;0;3000;2001249047;7;231.59;434.2;434;0;8;23901.12;50.02;0;5767.71;5584.04;1.82;1.04;816;418.4;0;3000;2001249537;7;230.35;423.7;423.4;0;8;24754.19;50.03;0;5780.46;5592.91;3.4;1.88;878;795.22;0;3000;2001249569;7;233.97;439.11;439;0.98;321.58;318.5;0;0;0;0;11039.46;50.02;234.13;0;0;1;1;5501.54;5615.48;169;0;2;0;301.5;2100251850;1.05;321.89;338;0;0;0;0;11075.93;50.03;231.75;0;0;1;1;5497.5;5615.19;168;0;2;0;317.89;2100255486;1.05;319.32;331.78;0;0;0;0;12168.47;50.03;230.32;0;0;1;1;5507.14;5615.84;180;0;2;0;308.89;2100264241
08:10;;;;;;;0;9;23306.59;49.96;0;5764.67;5577.95;1.01;0.6;796;235;0;3000;2001248849;7;233.11;421.89;421.67;0;8.8;23377.31;49.96;0;5761.74;5572.52;0.96;0.69;807;220.6;0;3000;2001248854;7;230.09;339.3;339.2;0;9;24582.05;49.96;0;5778.08;5594.99;1.3;0.79;887;299.44;0;3000;2001248958;7;231.43;405.67;405.67;0;8;23658.83;49.96;0;5765.32;5578.5;0.99;0.57;851;227.3;0;3000;2001249047;7;231.07;428.4;428.2;0;8;23901.14;49.96;0;5767.79;5584.11;0.98;0.57;816;225.89;0;3000;2001249537;7;230.49;431.44;431.44;0;8;24754.22;49.97;0;5780.54;5593;1.37;0.82;878;318.8;0;3000;2001249569;7;232.96;409.3;409.1;0.47;293.59;138.2;0;0;0;0;11039.47;49.96;233.14;0;0;1;1;5501.63;5615.57;169;0;2;0;130.1;2100251850;0.5;299.9;150.4;0;0;0;0;11075.94;49.97;231.15;0;0;1;1;5497.58;5615.27;168;0;2;0;139.8;2100255486;0.48;340.18;163.4;0;0;0;0;12168.48;49.96;230.23;0;0;1;1;5507.22;5615.92;180;0;2;0;144.3;2100264241
08:15;;;;;;;0;8.9;23306.61;49.95;0;5764.76;5578.04;0.86;0.52;796;200;0;3000;2001248849;7;232.73;421.4;421.1;0;8.3;23377.33;49.94;0;5761.83;5572.6;0.79;0.57;807;182.4;0;3000;2001248854;7;230.2;344.2;343.9;0;9;24582.07;49.95;0;5778.17;5595.08;1.06;0.65;887;243.73;0;3000;2001248958;7;231.14;405.73;405.64;0;8;23658.85;49.94;0;5765.4;5578.58;0.86;0.51;851;198.5;0;3000;2001249047;7;230.7;425.5;425.2;0;8;23901.16;49.94;0;5767.87;5584.2;0.86;0.52;816;197.6;0;3000;2001249537;7;230.55;410;409.7;0;8;24754.24;49.95;0;5780.63;5593.08;1;0.65;878;232.7;0;3000;2001249569;7;232.52;382;381.9;0.4;291.5;114.5;0;0;0;0;11039.48;49.94;232.75;0;0;1;1;5501.71;5615.65;169;0;2;0;106.3;2100251850;0.4;292.1;117.3;0;0;0;0;11075.95;49.94;230.81;0;0;1;1;5497.67;5615.36;168;0;2;0;107.2;2100255486;0.39;334.05;129;0;0;0;0;12168.49;49.94;230.39;0;0;1;1;5507.31;5616.01;180;0;2;0;111.9;2100264241
08:20;;;;;;;0;9;23306.63;49.97;0;5764.84;5578.12;0.91;0.55;796;212.4;0;3000;2001248849;7;232.88;421.7;421.4;0;8.4;23377.34;49.98;0;5761.91;5572.69;0.89;0.58;807;204.5;0;3000;2001248854;7;230.25;378.2;377.7;0;9;24582.09;49.98;0;5778.26;5595.17;1.09;0.73;887;250.9;0;3000;2001248958;7;230.88;367.3;367;0;8;23658.86;49.98;0;5765.49;5578.67;0.92;0.55;851;212.2;0;3000;2001249047;7;230.48;419.1;419;0;8;23901.17;49.97;0;5767.96;5584.28;0.93;0.57;816;214.1;0;3000;2001249537;7;230.58;411.3;411;0;8;24754.26;49.98;0;5780.71;5593.17;1.06;0.67;878;245.5;0;3000;2001249569;7;232.63;391.9;391.6;0.42;290.86;121.7;0;0;0;0;11039.49;49.99;232.9;0;0;1;1;5501.79;5615.73;169;0;2;0;113.4;2100251850;0.42;292.02;121.8;0;0;0;0;11075.96;49.98;230.52;0;0;1;1;5497.75;5615.44;168;0;2;0;112.2;2100255486;0.41;330.72;135.7;0;0;0;0;12168.5;49.97;230.45;0;0;1;1;5507.39;5616.09;180;0;2;0;119.1;2100264241
08:25;;;;;;;0;8.9;23306.66;50.03;0;5764.92;5578.21;1.46;0.88;796;341.9;0;3000;2001248849;7;233.62;414.1;413.9;0;8.5;23377.37;50.03;0;5761.99;5572.77;1.43;0.92;807;329.6;0;3000;2001248854;7;230.99;377.4;377.3;0;9;24582.12;50.03;0;5778.33;5595.24;1.75;1.1;887;404.56;0;3000;2001248958;7;231.8;385.44;385.11;0;8;23658.89;50.03;0;5765.56;5578.74;1.54;0.9;851;357.22;0;3000;2001249047;7;231.4;423.33;423.22;0;8;23901.2;50.03;0;5768.04;5584.37;1.5;0.88;816;345.7;0;3000;2001249537;7;231.35;417.6;417.3;0;8;24754.29;50.03;0;5780.79;5593.25;1.72;1.01;878;399.9;0;3000;2001249569;7;233.34;418.7;418.4;0.62;301.53;185.78;0;0;0;0;11039.5;50.03;233.37;0;0;1;1;5501.87;5615.81;169;0;2;0;176.44;2100251850;0.6;301.89;182;0;0;0;0;11075.97;50.03;231.14;0;0;1;1;5497.83;5615.52;168;0;2;0;171.2;2100255486;0.6;339.4;202.6;0;0;0;0;12168.52;50.03;230.94;0;0;1;1;5507.48;5616.17;180;0;2;0;181.9;2100264241
