CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49;WRTP4Q49
;17975;17975;17975;17975;17975;17975;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110004345;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110006277;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110013461;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015489;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496;2110015496
TimeStamp;ExlSolIrr;IntSolIrr;SMA-h-On;TmpAmb C;TmpMdul C;WindVel m/s;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;A1.Ms.Amp;A2.Ms.Amp;A3.Ms.Amp;A4.Ms.Amp;A5.Ms.Amp;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;B1.Ms.Amp;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.TotPFPrc;Inv.TmpLimStt;InvCtl.Stt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;PlntCtl.Stt;Serial Number;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;A1.Ms.Amp;A2.Ms.Amp;A3.Ms.Amp;A4.Ms.Amp;A5.Ms.Amp;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;B1.Ms.Amp;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.TotPFPrc;Inv.TmpLimStt;InvCtl.Stt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;PlntCtl.Stt;Serial Number;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;A1.Ms.Amp;A2.Ms.Amp;A3.Ms.Amp;A4.Ms.Amp;A5.Ms.Amp;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;B1.Ms.Amp;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.TotPFPrc;Inv.TmpLimStt;InvCtl.Stt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;PlntCtl.Stt;Serial Number;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;A1.Ms.Amp;A2.Ms.Amp;A3.Ms.Amp;A4.Ms.Amp;A5.Ms.Amp;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;B1.Ms.Amp;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.TotPFPrc;Inv.TmpLimStt;InvCtl.Stt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;PlntCtl.Stt;Serial Number;A.Ms.Amp;A.Ms.Vol;A.Ms.Watt;A1.Ms.Amp;A2.Ms.Amp;A3.Ms.Amp;A4.Ms.Amp;A5.Ms.Amp;B.Ms.Amp;B.Ms.Vol;B.Ms.Watt;B1.Ms.Amp;Error;E-Total;GridMs.Hz;GridMs.PhV.phsA;GridMs.PhV.phsB;GridMs.PhV.phsC;GridMs.TotPFPrc;Inv.TmpLimStt;InvCtl.Stt;Mode;Mt.TotOpTmh;Mt.TotTmh;Op.EvtCntUsr;Op.EvtNo;Op.GriSwStt;Op.TmsRmg;Pac;PlntCtl.Stt;Serial Number
hh:mm;W/m^2;W/m^2;h;°C;°C;m/s;A;V;W;A;A;A;A;A;A;V;W;A;;kWh;Hz;V;V;V;;;;;h;h;;;;s;W;;;A;V;W;A;A;A;A;A;A;V;W;A;;kWh;Hz;V;V;V;;;;;h;h;;;;s;W;;;A;V;W;A;A;A;A;A;A;V;W;A;;kWh;Hz;V;V;V;;;;;h;h;;;;s;W;;;A;V;W;A;A;A;A;A;A;V;W;A;;kWh;Hz;V;V;V;;;;;h;h;;;;s;W;;;A;V;W;A;A;A;A;A;A;V;W;A;;kWh;Hz;V;V;V;;;;;h;h;;;;s;W;;
00:00;0;0;3366.35;13.08;9.44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00:05;0;0;3366.43;12.76;9.22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00:10;0;0;3366.52;12.7;9.22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00:15;0;0;3366.6;12.58;9.06;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00:20;0;0;3366.68;12.33;8.79;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00:25;0;0;3366.76;12.74;9.2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00:30;0;0;3366.84;13.27;9.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
